"ID","richness","longitude","latitude","Short.wave","Wind.speed","Soil.depth","Soil.total.nitrogen","Soil.pH","Soil.CEC","Elevation","Slope","sinAspect","cosAspect","Distance.to.artificial.land","Distance.to.water","Elevation Division","richness Division","area Division"
15937,33.99448485,151.6943272,-29.23006577,228.99017,4.99745,0.63,0.19,4.75,5,967,1.58397,0.6498,0.76011,99.40322,115.24756,3,3,2
15938,26.87936011,151.69303,-29.22689456,228.99017,4.99745,0.62,0.25,4.86,4,967,1.58397,0.6498,0.76011,100.31949,116.21101,3,2,2
15939,37.94733192,151.6898087,-29.30203573,228.99017,4.99745,0.61,0.23,4.74,5,1090,0.92753,-0.00613,-0.99998,71.02113,86.37708,3,3,2
15940,69,151.6891472,-29.233688,228.99017,4.99745,0.6,0.25,4.85,6,967,1.58397,0.6498,0.76011,96.77293,113.88591,3,3,2
15941,60,151.6941408,-29.24313124,228.99017,4.99745,0.6,0.25,4.7,6,967,1.58397,0.6498,0.76011,93.94147,109.48059,3,3,2
15942,37,151.7005302,-29.2561886,228.99017,4.99745,0.6,0.23,4.68,5,902,1.58397,-0.69628,-0.71777,90.82401,103.84604,3,3,2
15943,65,151.7010929,-29.25563456,228.99017,4.99745,0.6,0.23,4.68,5,902,1.58397,-0.69628,-0.71777,90.82401,103.84604,3,3,2
15944,18.97366596,151.6836032,-29.30423075,228.99017,4.99745,0.6,0.23,4.62,5,1090,0.92753,-0.00613,-0.99998,69.11584,86.16264,3,1,2
15945,33.99448485,151.7049219,-29.2465932,228.99017,4.99745,0.57,0.25,4.8,6,902,1.58397,-0.69628,-0.71777,95.29428,107.20074,3,3,2
15946,30.83220719,151.7046053,-29.24722184,228.99017,4.99745,0.57,0.25,4.76,6,902,1.58397,-0.69628,-0.71777,95.29428,107.20074,3,3,2
15947,14.23024947,151.6840889,-29.30649161,228.99017,4.99745,0.57,0.25,4.73,5,1029,0.92753,0.79086,0.612,68.26419,85.23497,3,1,2
15948,46,151.7546953,-29.22618352,228.99017,4.99745,0.56,0.22,4.91,4,838,1.58397,-0.55798,0.82985,98.48858,113.11057,3,3,2
15949,34,151.6828963,-29.31407425,228.99017,4.99745,0.56,0.19,4.5,6,1029,0.92753,0.79086,0.612,65.19202,82.85529,3,3,2
15950,68,151.7088639,-29.2497989,228.99017,4.99745,0.55,0.25,4.8,6,902,1.58397,-0.69628,-0.71777,95.38344,105.75916,3,3,2
15951,26.0887907,151.6866857,-29.30471233,228.99017,4.99745,0.55,0.24,4.57,6,1090,0.92753,-0.00613,-0.99998,69.64194,85.79627,3,2,2
15952,29,151.7038629,-29.23590708,228.99017,4.99745,0.55,0.23,4.71,5,902,1.58397,-0.69628,-0.71777,99.28242,112.29426,3,2,2
15953,69,151.7177561,-29.23896496,228.99017,4.99745,0.36,0.21,4.91,6,902,1.58397,-0.69628,-0.71777,100.34441,109.04128,3,3,2
15954,42.14934862,152.3452802,-27.9637923,228.99007,4.3915,0.75,0.4,4.72,14,796,2.71014,-0.06372,-0.99797,112.8716,86.8159,3,3,2
15955,33.40137061,152.3433148,-27.98111478,228.99007,4.3915,0.65,0.31,5.35,11,796,0.65149,-0.06372,-0.99797,106.85036,84.15462,3,3,2
15956,41.35408,152.3534,-27.96339,228.99007,4.3915,0.58,0.3,4.81,14,796,2.71014,-0.06372,-0.99797,111.61541,83.19255,3,3,2
15957,18,147.9233686,-32.85884566,228.98482,5.91669,2.08,0.12,5.15,13,291,0.08394,-0.84416,0.53609,93.96276,125.1599,3,1,3
15958,21,151.1124036,-30.70428368,228.97527,5.5441,2.08,0.17,5.25,9,840,0.57763,0.75318,-0.65782,77.87811,100.30453,3,2,3
15959,16,151.1129142,-30.70433621,228.97527,5.5441,2.08,0.17,5.25,9,840,0.57763,0.75318,-0.65782,77.87811,100.30453,3,1,3
15960,17,151.085023,-30.70252038,228.97527,5.5441,2.08,0.16,5.22,9,840,0.3985,0.75318,-0.65782,82.28001,104.20173,3,1,3
15961,32,151.13957,-30.71719129,228.97527,5.5441,2.07,0.16,5.2,9,851,0.57763,-0.5466,0.83739,71.25307,101.65137,3,3,3
15962,10,151.0649606,-30.71544779,228.97527,5.5441,2.06,0.17,5.35,12,985,0.3985,0.76143,0.64825,81.41253,112.8716,3,1,3
15963,30,151.0602113,-30.72006784,228.97527,5.5441,0.82,0.16,5.19,9,985,0.3985,0.76143,0.64825,80.62257,115.60277,3,2,3
15964,54,151.0284164,-30.78618141,228.97527,5.5441,0.77,0.18,4.99,10,1011,0.13271,-0.2735,-0.96187,67.62396,146.37282,3,3,3
15965,22,151.0577545,-30.71969731,228.97527,5.5441,0.77,0.16,5.21,10,985,0.3985,0.76143,0.64825,81.12336,116.10771,3,2,3
15966,30,151.0247406,-30.75694269,228.97527,5.5441,0.76,0.19,4.98,10,985,0.13271,0.76143,0.64825,77.07788,134.93703,3,2,3
15967,38,151.0547945,-30.79057635,228.97527,5.5441,0.73,0.2,4.79,13,1011,0.13271,-0.2735,-0.96187,58,143.17821,3,3,3
15968,35,151.0088247,-30.75730365,228.97527,5.5441,0.73,0.18,5.15,10,827,0.13271,-0.91064,0.41321,82.21922,133.66002,3,3,3
15969,25,151.0156929,-30.75398099,228.97527,5.5441,0.73,0.18,4.89,13,827,0.13271,-0.91064,0.41321,80.65978,133.18033,3,2,3
15970,36,151.0528007,-30.7868478,228.97527,5.5441,0.72,0.18,4.89,11,1011,0.13271,-0.2735,-0.96187,59.4138,142.69548,3,3,3
15971,63,151.0249821,-30.78142019,228.97527,5.5441,0.72,0.17,5.02,11,1011,0.13271,-0.2735,-0.96187,70.43436,144.73424,3,3,3
15972,45,151.0350902,-30.78067174,228.97527,5.5441,0.7,0.18,4.87,13,1011,0.13271,-0.2735,-0.96187,66.6033,143.17821,3,3,3
15973,28.46049894,151.1528247,-30.73346285,228.97527,5.5441,0.7,0.17,5.25,8,851,0.57763,-0.5466,0.83739,64,107.07941,3,2,3
15974,33.20391543,151.1538619,-30.73383847,228.97527,5.5441,0.69,0.17,5.24,9,851,0.57763,-0.5466,0.83739,64,107.07941,3,3,3
15975,31,151.0188432,-30.77762791,228.97527,5.5441,0.69,0.17,4.94,11,951,0.13271,0.44161,-0.89721,72.62231,143.37712,3,3,3
15976,15.8113883,151.1398231,-30.73616387,228.97527,5.5441,0.67,0.16,5.21,7,851,0.57763,-0.5466,0.83739,63.28507,109.38464,3,1,3
15977,27,151.0151557,-30.76539326,228.97527,5.5441,0.65,0.18,4.81,13,951,0.13271,0.44161,-0.89721,77.33692,138.10141,3,2,3
15978,33,151.0105275,-30.75881824,228.97527,5.5441,0.64,0.18,4.92,12,827,0.13271,-0.91064,0.41321,80.80842,134.80727,3,3,3
15979,49,151.0261584,-30.75400541,228.97527,5.5441,0.59,0.19,4.86,10,985,0.13271,0.76143,0.64825,77.07788,134.17154,3,3,3
15980,46,151.0388333,-30.78723255,228.97527,5.5441,0.59,0.19,4.83,13,1011,0.13271,-0.2735,-0.96187,63.89053,145.36162,3,3,3
15981,19,151.0745113,-30.71454341,228.97527,5.5441,0.57,0.15,5.15,9,821,0.3985,0.38173,0.92427,79.62411,110.94143,3,1,3
15982,13.43968006,151.1462006,-30.7358041,228.97527,5.5441,0.55,0.16,5.17,9,851,0.57763,-0.5466,0.83739,63.07139,108.68302,3,1,3
15983,22.92651304,151.149369,-30.73395487,228.97527,5.5441,0.54,0.16,5.19,9,851,0.57763,-0.5466,0.83739,64.03124,107.48953,3,2,3
15984,23.71708245,151.1489583,-30.73358816,228.97527,5.5441,0.53,0.16,5.18,10,851,0.57763,-0.5466,0.83739,64.03124,107.48953,3,2,3
15985,44,151.0063275,-30.76442787,228.97527,5.5441,0.51,0.17,5.06,12,951,0.13271,0.44161,-0.89721,81.05553,136.47343,3,3,3
15986,15.02081889,151.152484,-30.73490141,228.97527,5.5441,0.5,0.16,5.16,10,851,0.57763,-0.5466,0.83739,63,108.06017,3,1,3
15987,10.61445555,140.52841,-34.43191,228.967,6.50985,2.06,0.18,6.85,11,23,0.09901,0.87381,-0.48627,15.6205,11.31371,1,1,1
15988,2.449489743,140.58988,-34.43407,228.967,6.50985,2.06,0.17,6.96,9,38,0.09901,0.72718,0.68645,5.83095,1,1,1,1
15989,0.894427191,140.57595,-34.44119,228.967,6.50985,2.05,0.16,6.99,13,19,0.09901,0.99705,0.07679,2.23607,3.16228,1,1,1
15990,4.898979486,140.58743,-34.42067,228.967,6.50985,1.1,0.12,7.18,12,19,0.09901,0.99705,0.07679,10.19804,2.82843,1,1,1
15991,17,149.3833104,-32.19381829,228.96117,6.17964,2.08,0.15,5.09,11,532,0.29723,0.54538,0.83819,72.06247,42.72002,3,1,3
15992,32,149.3855013,-32.21801762,228.96117,6.17964,2.07,0.17,5.04,10,522,0.29723,0.93239,-0.36145,82.02438,48.02083,3,3,3
15993,25,149.3341521,-32.19041586,228.96117,6.17964,2.07,0.17,4.97,10,524,0.56505,-0.12029,0.99274,73.68175,23.85372,3,2,3
15994,47,149.3801268,-32.22752486,228.96117,6.17964,2.07,0.15,4.97,10,522,0.29723,0.93239,-0.36145,83.54639,48.60041,3,3,3
15995,26,149.3419744,-32.19273316,228.96117,6.17964,2.06,0.19,4.91,8,524,0.56505,-0.12029,0.99274,73.76314,26.92582,3,2,3
15996,36,149.3808064,-32.23161528,228.96117,6.17964,2.05,0.16,5.13,10,522,0.29723,0.93239,-0.36145,82.21922,49.81968,3,3,3
15997,24,149.3045677,-32.26747897,228.96117,6.17964,1.07,0.15,4.76,8,541,0.23323,0.58688,-0.80967,101.76935,46.52956,3,2,3
15998,20,149.3496484,-32.19586437,228.96117,6.17964,1.02,0.16,4.78,8,524,0.29723,-0.12029,0.99274,74.95332,30.52868,3,2,3
15999,21,149.306588,-32.25881161,228.96117,6.17964,0.97,0.15,4.79,8,444,0.56505,0.67958,-0.7336,102.45975,42.75512,3,2,3
16000,23,149.3264432,-32.18879039,228.96117,6.17964,0.96,0.17,4.87,8,524,0.56505,-0.12029,0.99274,75.02666,20.61553,3,2,3
16001,27,149.3630142,-32.22220977,228.96117,6.17964,0.93,0.16,4.71,8,550,0.29723,-0.70581,0.7084,84.71718,41.86884,3,2,3
16002,35,149.3198426,-32.27043677,228.96117,6.17964,0.84,0.16,4.76,8,541,0.23323,0.58688,-0.80967,95.85406,48.76474,3,3,3
16003,26,149.3198253,-32.27893223,228.96117,6.17964,0.8,0.19,5.02,13,541,0.23323,0.58688,-0.80967,94.33981,52.63079,3,2,3
16004,29,149.3122018,-32.2696661,228.96117,6.17964,0.73,0.18,4.81,8,541,0.23323,0.58688,-0.80967,98.61542,48.05206,3,2,3
16005,22,149.3762987,-32.22311492,228.96117,6.17964,0.71,0.15,5.06,11,522,0.29723,0.93239,-0.36145,84.14868,46.61545,3,2,3
16006,11,149.3738261,-32.21206911,228.96117,6.17964,0.7,0.15,5.14,10,532,0.29723,0.54538,0.83819,79.30952,42.19004,3,1,3
16007,19,149.380503,-32.2187612,228.96117,6.17964,0.65,0.16,5.09,11,522,0.29723,0.93239,-0.36145,82.0975,46.32494,3,1,3
16008,29,149.3180387,-32.27964142,228.96117,6.17964,0.63,0.17,5.43,12,541,0.23323,0.58688,-0.80967,94.33981,52.63079,3,2,3
16009,30,149.3090512,-32.27141919,228.96117,6.17964,0.58,0.21,5,14,541,0.23323,0.58688,-0.80967,99.16148,48.83646,3,2,3
16010,27,149.3414222,-32.19601702,228.96117,6.17964,0.58,0.2,4.87,10,524,0.56505,-0.12029,0.99274,75.69016,28.01785,3,2,3
16011,14.56475315,141.78083,-34.46806,228.95601,6.51044,1.14,0.11,7.04,10,68,0.12263,-0.41323,0.91063,86.00581,20.88061,1,1,1
16012,17,147.4794925,-33.35562508,228.95042,5.8726,1.33,0.14,5.51,14,211,0.03933,-0.55768,0.83006,173.21951,42.2019,2,1,1
16013,12.24744871,139.97581,-34.40265,228.94856,6.40306,1.07,0.15,6.94,9,69,0.10736,-0.01277,-0.99992,92.0489,91.80959,1,1,1
16014,22.86190427,140.01539,-34.38002,228.94856,6.40306,0.95,0.13,7.06,8,71,0.10736,-0.95383,0.30036,83.02409,83,1,2,1
16015,13.06394529,139.95709,-34.34102,228.94856,6.40306,0.95,0.13,6.97,10,68,0.10736,-0.12976,0.99155,66.91039,66.06815,1,1,1
16016,11.43095213,139.95764,-34.33842,228.94856,6.40306,0.89,0.13,6.98,10,68,0.10736,-0.12976,0.99155,65.9242,65.29931,1,1,1
16017,18.77942136,139.95029,-34.39697,228.94856,6.40306,0.88,0.14,6.97,9,69,0.10736,0.10005,-0.99498,91.08238,84.53402,1,1,1
16018,16.32993162,140.00195,-34.39983,228.94856,6.40306,0.85,0.14,7.03,10,71,0.10736,-0.95383,0.30036,91.35098,92.0489,1,1,1
16019,6.531972647,139.91222,-34.31383,228.94856,6.40306,0.81,0.12,7.03,10,55,0.10736,-0.24549,0.9694,61.26989,45.27692,1,1,1
16020,7.348469228,140.40187,-34.3419,228.94704,6.42699,2.09,0.14,6.93,11,38,0.09934,0.85538,-0.518,44.41846,2.82843,1,1,1
16021,10.61445555,140.39522,-34.34012,228.94704,6.42699,2.07,0.15,7.01,12,38,0.09934,0.85538,-0.518,45.22168,1,1,1,1
16022,0.816496581,140.35998,-34.32341,228.94704,6.42699,2.07,0.13,7.03,11,21,0.16332,-0.96862,0.24856,50.80354,3.16228,1,1,1
16023,17,145.0414589,-34.28850514,228.94217,6.29005,2.09,0.14,5.79,17,96,0.01281,0.95066,0.31024,121.08262,43,1,1,1
16024,20,144.9835452,-34.22265565,228.94217,6.29005,2.09,0.11,5.72,18,92,0.02265,0.03932,-0.99923,130.61394,75.27283,1,2,1
16025,14,145.0140398,-34.24188995,228.94217,6.29005,2.07,0.11,5.6,16,94,0.02265,-0.98877,0.14944,129.00388,63.15061,1,1,1
16026,26,145.0420687,-34.29359121,228.94217,6.29005,2.07,0.1,5.73,17,96,0.01281,0.95066,0.31024,118.86967,40,1,2,1
16027,21,145.0815269,-34.29785844,228.94217,6.29005,2.06,0.12,5.66,20,96,0.00835,-0.58846,0.80853,130.23056,42.54409,1,2,1
16028,10.03110457,145.1054126,-34.26374151,228.94217,6.29005,2.06,0.11,5.65,18,96,0.00835,0.99509,-0.09898,147.10541,59.48109,1,1,1
16029,35,145.0990199,-34.21818918,228.94217,6.29005,2.06,0.1,5.55,16,95,0.01868,0.76965,0.63846,160.11246,77.16217,1,3,1
16030,25,145.0997582,-34.23363729,228.94217,6.29005,2.06,0.1,5.42,15,95,0.01868,0.76965,0.63846,154.93547,70.5762,1,2,1
16031,33,145.0417207,-34.23131711,228.94217,6.29005,2.05,0.12,5.76,17,94,0.02265,-0.98877,0.14944,139.84634,67,1,3,1
16032,26,145.0698566,-34.26517015,228.94217,6.29005,2.05,0.1,5.61,17,96,0.01281,-0.58846,0.80853,136.56134,54.34151,1,2,1
16033,21,147.0153541,-33.39596581,228.93988,6.02862,2.14,0.14,5.04,14,227,0.21024,0.99623,-0.08676,105.22357,60.63827,2,2,1
16034,14,144.2599368,-34.31144115,228.92638,6.40806,2.07,0.1,5.09,23,78,0.01181,0.23541,0.9719,256.1445,7.28011,1,1,1
16035,10,144.0620751,-34.28474911,228.92287,6.41833,2.07,0.12,5.57,15,74,0.00286,0.7906,0.61233,257.48981,3.60555,1,1,1
16036,8,144.0718114,-34.27487748,228.92287,6.41833,2.04,0.13,5.66,15,74,0.00286,0.7906,0.61233,263.06842,1.41421,1,1,1
16037,13,144.0175904,-34.39306187,228.92287,6.41833,1.54,0.1,5.58,21,75,0.01995,-0.70091,-0.71325,217.0023,26.68333,1,1,1
16038,12,144.0081676,-34.39995255,228.92287,6.41833,1.46,0.11,5.55,20,75,0.01995,-0.70091,-0.71325,212.05896,31.32092,1,1,1
16039,20,144.0353731,-34.32972963,228.92287,6.41833,1.43,0.1,5.71,18,75,0.00286,-0.17605,0.98438,237.69939,21.47091,1,2,1
16040,20,144.0353176,-34.36708224,228.92287,6.41833,1.33,0.11,5.57,21,74,0.0073,-0.81686,0.57684,229.34036,18.68154,1,2,1
16041,14,144.0625988,-34.28530253,228.92287,6.41833,1.2,0.13,5.6,15,74,0.00286,0.7906,0.61233,257.48981,3.60555,1,1,1
16042,11,144.0296345,-34.30173717,228.92287,6.41833,1.12,0.11,5.67,15,73,0.00286,-0.55768,0.83006,242.03305,9.8995,1,1,1
16043,13,146.3272111,-33.48851944,228.91669,6.15445,0.45,0.1,5.1,13,190,0.33615,0.51403,0.85777,80.52328,19.10497,2,1,1
16044,20,146.3342472,-33.48619444,228.91669,6.15445,0.33,0.11,5.13,12,190,0.33615,0.51403,0.85777,78.85429,16.27882,2,2,1
16045,33,149.4865468,-32.09799851,228.91089,6.07985,0.85,0.11,5.48,15,407,0.52325,-0.9635,-0.26771,48.9183,87.64131,3,3,3
16046,38,148.4187812,-32.95341285,228.89854,5.79219,0.36,0.13,4.9,8,548,0.45908,-0.13518,0.99082,117.68602,60.40695,3,3,3
16047,29,148.4134763,-32.95617878,228.89854,5.79219,0.01,0.17,5.14,8,548,0.45908,-0.13518,0.99082,115.95258,58.82177,3,2,3
16048,34,148.4427077,-32.97749077,228.89854,5.79219,0.01,0.16,5.03,7,548,0.45908,-0.13518,0.99082,113.53413,53.75872,3,3,3
16049,39,148.3976794,-32.92722404,228.89854,5.79219,0.01,0.16,4.94,10,601,1.25061,-0.41176,-0.91129,120.93387,68.88396,3,3,3
16050,34,148.4016016,-32.90669711,228.89854,5.79219,0.01,0.16,4.93,8,483,0.45908,0.79283,-0.60945,116.38728,78.08969,3,3,3
16051,34,148.4185713,-32.88530115,228.89854,5.79219,0.01,0.15,4.99,10,471,0.45908,0.99992,0.01286,111.13955,88.29496,3,3,3
16052,31,148.3976686,-32.93741603,228.89854,5.79219,0.01,0.15,4.96,9,601,0.97583,-0.41176,-0.91129,118.92855,64.93843,3,3,3
16053,39,148.4032804,-32.8945021,228.89854,5.79219,0.01,0.14,4.96,8,471,0.45908,0.99992,0.01286,113.22986,83.02409,3,3,3
16054,40,148.3947966,-32.9125276,228.89854,5.79219,0.01,0.14,4.86,9,601,1.25061,-0.41176,-0.91129,116.1034,74.67262,3,3,3
16055,31,148.4059318,-32.95265619,228.89854,5.79219,0,0.15,5.04,6,548,0.45908,-0.13518,0.99082,115.31696,58.69412,3,3,3
16056,38,148.4321862,-32.95544255,228.89854,5.79219,0,0.14,5.04,8,548,0.45908,-0.13518,0.99082,119.41943,61.7414,3,3,3
16057,12,144.3025139,-34.40490992,228.88051,6.41083,2.09,0.1,5.56,21,77,0.01013,-0.58846,0.80853,227.72131,31.30495,1,1,1
16058,8,144.3664695,-34.34440836,228.88051,6.41083,2.07,0.11,5.47,25,78,0.01091,-0.63691,-0.77094,208.08171,40.22437,1,1,1
16059,10,144.3210389,-34.36115405,228.88051,6.41083,2.06,0.11,5.9,21,78,0.01013,-0.99926,-0.03847,225.14218,32.69556,1,1,1
16060,8,144.3956731,-34.35459843,228.88051,6.41083,2.06,0.1,5.42,20,79,0.01091,-0.99058,0.13696,195.11279,42.04759,1,1,1
16061,11,144.286323,-34.38022101,228.88051,6.41083,2.06,0.1,5.24,21,78,0.01013,-0.99926,-0.03847,236.78049,33.01515,1,1,1
16062,10,144.4019498,-34.34775429,228.88051,6.41083,2.05,0.1,5.3,21,80,0.01091,0.98268,-0.18531,193.2589,45,1,1,1
16063,7.348469228,140.31491,-34.34292,228.85666,6.40922,1.2,0.14,7.02,9,45,0.0974,-0.66673,0.7453,71.56116,22.56103,1,1,1
16064,45,149.6132069,-31.88137685,228.85623,5.68937,2.07,0.15,5.01,7,519,0.38258,-0.12387,-0.9923,47.41308,177.55281,3,3,3
16065,76,149.6240224,-31.86660829,228.85623,5.68937,0.97,0.16,5.14,7,566,0.38258,0.97392,-0.22689,39.81206,182.4637,3,3,3
16066,37,149.594217,-31.87578718,228.85623,5.68937,0.82,0.17,5.15,6,569,0.38258,-0.99914,0.04139,53.31041,176.91806,3,3,3
16067,41,149.6765027,-31.82185048,228.85623,5.68937,0.73,0.18,5.07,12,629,0.21076,0.54097,0.84104,14,158.39824,3,3,3
16068,38,149.6040744,-31.90872598,228.85623,5.68937,0.58,0.18,5.19,11,519,0.3882,-0.12387,-0.9923,56.61272,168.86089,3,3,3
16069,29,149.6769813,-31.81940564,228.85623,5.68937,0.54,0.2,5.08,14,629,0.21076,0.54097,0.84104,13.0384,156.98407,3,2,3
16070,20,149.5910017,-31.87410468,228.85623,5.68937,0.53,0.19,5.3,12,569,0.38258,-0.99914,0.04139,54.23099,176.18456,3,2,3
16071,13.88044188,139.75348,-34.36041,228.85109,6.42049,0.79,0.13,7.21,10,45,0.05801,-0.9981,0.06157,121.03719,51.88449,1,1,1
16072,14.69693846,139.78147,-34.37425,228.85109,6.42049,0.67,0.11,7.23,11,39,0.05801,0.96679,0.25558,115.97414,62.29767,1,1,1
16073,20,149.4390306,-32.29967383,228.84184,5.95381,0.71,0.16,5.04,11,447,0.46844,0.40928,-0.91241,44.65423,87.72685,3,2,3
16074,10,144.4116741,-34.3432726,228.83807,6.38742,2.09,0.09,5.34,21,80,0.01146,0.98268,-0.18531,190.192,47.04253,1,1,1
16075,10,144.4677048,-34.35219821,228.83807,6.38742,2.08,0.11,5.8,24,80,0.01359,0.35856,-0.93351,166.38811,50.24938,1,1,1
16076,13,144.47163,-34.31415409,228.83807,6.38742,2.07,0.09,5.42,22,82,0.01359,-0.55768,0.83006,171.76729,50.69517,1,1,1
16077,10,144.4405362,-34.40521839,228.83807,6.38742,0.84,0.1,5.56,20,82,0.01543,-0.55768,0.83006,170.9883,25.23886,1,1,1
16078,36,147.2409051,-33.36263069,228.81474,5.90751,0.98,0.12,5.24,14,207,0.20157,-0.48522,0.87439,119.97083,11.6619,2,3,1
16079,26,147.2129469,-33.35817183,228.81474,5.90751,0.52,0.11,5.06,13,206,0.11286,0.88941,0.45712,114.56003,21.18962,2,2,1
16080,13,147.2215319,-33.35274493,228.81474,5.90751,0.01,0.11,5.06,12,206,0.11286,0.88941,0.45712,113.52973,17.72005,2,1,1
16081,8.164965809,140.18544,-34.39106,228.81442,6.40158,1.21,0.13,7.03,11,64,0.07612,0.15623,-0.98772,121.65525,80.95678,1,1,1
16082,13.88044188,140.1709,-34.40297,228.81442,6.40158,1.2,0.12,6.95,10,64,0.01232,-0.04293,-0.99908,121.37957,88.25531,1,1,1
16083,16.32993162,140.17678,-34.39998,228.81442,6.40158,1.14,0.14,6.98,10,64,0.07612,-0.04293,-0.99908,121.91801,86.03487,1,1,1
16084,13.88044188,140.17442,-34.39155,228.81442,6.40158,1.14,0.14,6.97,11,64,0.07612,0.15623,-0.98772,118.25819,85.72631,1,1,1
16085,14.69693846,140.18523,-34.39398,228.81442,6.40158,1.11,0.13,6.98,11,64,0.07612,0.15623,-0.98772,122.38055,81.27115,1,1,1
16086,6.531972647,140.09085,-34.37858,228.81442,6.40158,1.04,0.14,7.07,9,71,0.01232,0.81761,-0.57577,93.94147,82.0061,1,1,1
16087,5.715476066,140.09053,-34.37988,228.81442,6.40158,1.04,0.13,7.03,9,71,0.01232,0.81761,-0.57577,93.47727,82,1,1,1
16088,7,148.1174623,-32.98262867,228.79544,5.85247,0.47,0.12,5.38,12,320,0.39965,0.98142,0.19189,61.13101,72.56032,3,1,3
16089,9,145.2092281,-34.28819685,228.77847,6.25219,2.08,0.14,5.73,19,100,0.0231,0.61694,0.78701,108.30051,39.31921,1,1,1
16090,9,145.211468,-34.29066414,228.77847,6.25219,2.08,0.13,5.55,18,100,0.0231,0.61694,0.78701,107.82393,38.32754,1,1,1
16091,19,145.1754219,-34.19510366,228.77847,6.25219,2.08,0.13,5.53,21,98,0.01922,-0.58846,0.80853,142.76204,78.63841,1,1,1
16092,25,145.1888816,-34.24714146,228.77847,6.25219,2.08,0.12,5.49,21,98,0.01922,0.95066,0.31024,124.80785,56.14267,1,2,1
16093,26,145.1311373,-34.21820513,228.77847,6.25219,2.07,0.13,5.51,17,97,0.02026,0.99509,-0.09898,152.32202,73.92564,1,2,1
16094,20,145.14241,-34.23227139,228.77847,6.25219,2.06,0.12,5.33,21,97,0.02026,0.99509,-0.09898,145.43727,67.41662,1,2,1
16095,31,145.1366197,-34.29840262,228.77847,6.25219,2.06,0.11,5.47,22,96,0.02026,0.99509,-0.09898,134.48048,42.80187,1,3,1
16096,27,145.1508435,-34.21993764,228.77847,6.25219,2.06,0.11,5.43,20,98,0.02026,0.95066,0.31024,144.77914,70.88018,1,2,1
16097,22,145.1882004,-34.25511133,228.77847,6.25219,2.05,0.12,5.55,21,100,0.01922,0.61694,0.78701,123.17467,53.15073,1,2,1
16098,22,147.6323497,-33.23948857,228.7589,5.82293,1.2,0.14,5.42,19,216,0.04097,0.05326,-0.99858,91.83137,24.59675,2,2,3
16099,38,150.0053635,-31.74595843,228.7541,5.22737,1,0.26,4.57,13,1094,1.7412,0.224,-0.97459,124.1934,84.4334,3,3,3
16100,30,150.0857242,-31.74456187,228.7541,5.22737,0.96,0.25,4.73,14,1117,0.53479,-0.71257,0.7016,145.89037,100.4241,3,2,3
16101,26,150.0844906,-31.74486725,228.7541,5.22737,0.93,0.25,4.74,13,1117,0.53479,-0.71257,0.7016,146.18481,100.60318,3,2,3
16102,50,150.0291037,-31.74722951,228.7541,5.22737,0.89,0.24,4.58,13,1094,1.7412,0.224,-0.97459,133.64505,89.05054,3,3,3
16103,34,150.0153061,-31.75236183,228.7541,5.22737,0.89,0.24,4.51,13,1094,1.7412,0.224,-0.97459,128.31992,88.95505,3,3,3
16104,40,150.0544171,-31.74757431,228.7541,5.22737,0.89,0.23,4.59,10,1117,1.7412,-0.71257,0.7016,140.47064,94.15413,3,3,3
16105,72,150.0164197,-31.75612984,228.7541,5.22737,0.88,0.23,4.62,14,1094,1.7412,0.224,-0.97459,128.09763,89.88882,3,3,3
16106,41,150.1061515,-31.7724553,228.7541,5.22737,0.87,0.25,4.54,13,1074,0.53479,-0.61344,0.78974,160.31219,114.80853,3,3,3
16107,50,150.038541,-31.75736781,228.7541,5.22737,0.87,0.24,4.51,12,1094,1.7412,0.224,-0.97459,136.69308,94.3716,3,3,3
16108,21,150.0352089,-31.76919228,228.7541,5.22737,0.86,0.23,4.57,13,1094,1.7412,0.224,-0.97459,134.80727,98.48858,3,2,3
16109,33,150.0842098,-31.74851044,228.7541,5.22737,0.82,0.27,4.63,15,1117,0.53479,-0.71257,0.7016,147.02721,101.4002,3,3,3
16110,17,150.018002,-31.75158511,228.7541,5.22737,0.82,0.24,4.51,14,1094,1.7412,0.224,-0.97459,129.5222,88.39117,3,1,3
16111,43,150.0497508,-31.7533001,228.7541,5.22737,0.81,0.24,4.52,13,1094,1.7412,0.224,-0.97459,141.32233,94.89468,3,3,3
16112,56,149.9859206,-31.75477611,228.7541,5.22737,0.81,0.23,5.15,11,974,1.7412,-0.01362,-0.99991,115.44696,86.12201,3,3,3
16113,49,150.087566,-31.76424282,228.7541,5.22737,0.79,0.23,4.63,13,1117,0.53479,-0.71257,0.7016,153.49593,107.64758,3,3,3
16114,35,150.0128765,-31.7662265,228.7541,5.22737,0.77,0.24,4.61,13,1094,1.7412,0.224,-0.97459,126.11503,94.24436,3,3,3
16115,28,150.0851951,-31.75975224,228.7541,5.22737,0.77,0.23,4.81,12,1117,0.53479,-0.71257,0.7016,151.26797,105.43719,3,2,3
16116,46,150.0114931,-31.76494071,228.7541,5.22737,0.75,0.23,4.65,13,1094,1.7412,0.224,-0.97459,125.31959,92.97311,3,3,3
16117,84,150.0795972,-31.76057068,228.7541,5.22737,0.74,0.23,4.85,11,1117,0.53479,-0.71257,0.7016,150.23315,104.29285,3,3,3
